author;updated_at;like_count;text;video_id;public;label
@EmilyWaduy;2025-03-23T19:16:29Z;14;SELANJUTNYA BERTEMU DENGAN PRESIDEN PRABOWO  YAA❤❤❤🎉🎉🎉;LTrJJ4X3D5Q;True;0.0
@evitayusrina6414;2025-03-23T19:14:29Z;1;Indonesia punya semuanya SDM & SDA nya, tp koruptorrrnyaaaaaaaa gak tau malu semuaaaa;LTrJJ4X3D5Q;True;2.0
@markikuk_226;2025-03-23T19:09:45Z;0;Klu orang orang pinter enak di dengar nya...seru nyimaknya;LTrJJ4X3D5Q;True;1.0
@CiciMafxa;2025-03-23T19:08:32Z;0;Siapa pemuda yang kalem ini?;LTrJJ4X3D5Q;True;1.0
@oking2963;2025-03-23T19:07:43Z;0;Konten yang harus di tunggu2;LTrJJ4X3D5Q;True;1.0
@JulianAdi-ef2ic;2025-03-23T19:07:08Z;0;Thanks bang Timothy semenjak ngikut abang hidup gw mulai berubah duit gw bisa ter arah untuk masa depan;LTrJJ4X3D5Q;True;2.0
@MaestroSemu;2025-03-23T19:04:01Z;0;Meskipun ga paham sebagian pmbahasannya tapi gw senang aja nontonnya;LTrJJ4X3D5Q;True;0.0
@AromaBalung;2025-03-23T19:03:14Z;0;bro tim.... tolong undang bapak mardigu wowik;LTrJJ4X3D5Q;True;1.0
@Dsantos12;2025-03-23T18:57:18Z;0;1:02:10 masuk nih😅;LTrJJ4X3D5Q;True;0.0
@imanesia_tv;2025-03-23T18:55:19Z;0;Bang Sandy aja udah open minded sama crypto. Keren;LTrJJ4X3D5Q;True;0.0
@NCSphere;2025-03-23T18:53:20Z;0;Next undang Bossman Mardigu🎉🎉;LTrJJ4X3D5Q;True;1.0
@MisterJaff;2025-03-23T18:51:36Z;0;"Guru terbaik
Wawasan yang sangat luas";LTrJJ4X3D5Q;True;1.0
@ronifishingadventure;2025-03-23T18:49:28Z;1;Terikmakasih. Dengan ini Semua ingin Lebih Baik Utuk Masadepan. Aku Ingin Sekali Punya Aset Di BTC. Semoga Cepat Terlaksana.🤲👍;LTrJJ4X3D5Q;True;0.0
@SteffLegend;2025-03-23T18:42:57Z;0;banyak insight2 yg menarik;LTrJJ4X3D5Q;True;2.0
@elzy6255;2025-03-23T18:42:26Z;0;Siapa disni yg sampai saat ini blm paham apa itu bitcoin?😅;LTrJJ4X3D5Q;True;0.0
@iwantoptenan;2025-03-23T18:42:22Z;0;Kerennn nih narasumbernya, congrats Timothy 👍👏;LTrJJ4X3D5Q;True;0.0
@agusburhani7675;2025-03-23T18:41:17Z;1;Bismillah per bulan nabung 5jt buat beli btc sampai 2030;LTrJJ4X3D5Q;True;2.0
@campur2443;2025-03-23T18:38:29Z;0;1.:01:35 intinya disini... Kita sudah gak butuh cek2 lagi kayak saham... Krn sudah bervalue seperti emas;LTrJJ4X3D5Q;True;0.0
@平允公正;2025-03-23T18:35:56Z;0;"BITCOIN adalah Konsep Dunia Tipu-Tipu

Ada banyak teori tentang siapa Satoshi Nakamoto. Beberapa mengklaim nama itu merujuk pada sekelompok pengembang, dan beberapa percaya itu mewakili satu orang.

Terlepas dari siapa pihak di balik Nakamoto, segelintir orang telah mendapatkan lebih banyak daya tarik sebagai identitas yang mungkin untuk pencipta anonim Bitcoin.

Seorang ilmuwan komputer Australia, Craig Wright orang yang secara terbuka mengaku sebagai Satoshi Nakamoto. Pada Desember 2015, dua majalah terpisah, Wired dan Gizmodo, menerbitkan cerita yang mengatakan Wright bisa menjadi penemu Bitcoin";LTrJJ4X3D5Q;True;1.0
@Ytserena-k1e;2025-03-23T18:34:51Z;0;Efek dari Mulyono inflasi;LTrJJ4X3D5Q;True;2.0
@mtririfaldi1712;2025-03-23T18:34:49Z;0;Potcast yg super duper daging bagi masyarakat,trimakasih ncek;LTrJJ4X3D5Q;True;2.0
@aryandikkaaa;2025-03-23T18:30:24Z;0;aku umur 25, sekarang masih belajar untuk melek tentang segala hal karena timothy, gila sihh🔥;LTrJJ4X3D5Q;True;1.0
@DelynIqbal;2025-03-23T18:27:08Z;0;Ncek stokity menurut ncek gmn;LTrJJ4X3D5Q;True;2.0
@Kesfour;2025-03-23T18:26:41Z;0;Gile akhirnya keluar yang gue tunggu-tunggu hahaha timoty x sandiaga episode 2 😂;LTrJJ4X3D5Q;True;2.0
@kevingerry7693;2025-03-23T18:24:55Z;0;Ini baru wapres;LTrJJ4X3D5Q;True;1.0
@safwa6113;2025-03-23T18:21:59Z;0;Emng ga d ragukan lgi mntppp ko;LTrJJ4X3D5Q;True;2.0
@ahmad.fitriadi;2025-03-23T18:20:42Z;0;54:11 Tuhh Tim bisa loh dijawab 😂;LTrJJ4X3D5Q;True;0.0
@arsyadaneta;2025-03-23T18:19:54Z;0;philantropi sama mencoba sesuatu hal yg baru itu berbeda...gw suka gaya ngomngnya pak sandi dari pada ini orang.;LTrJJ4X3D5Q;True;2.0
@RedSamurai-q8q;2025-03-23T18:17:56Z;0;wkt berlalu,lidah tak bertulang,omon disesuaikan topic..nanya nih,menurut netizen ada brp negara d dunia yg mempromosikan wisata halal?apkh benar ada itu wisata halal?bukan wisata lendir ?;LTrJJ4X3D5Q;True;2.0
@HNNstuff;2025-03-23T18:17:18Z;0;Real jiraya bersama naruto 🔥;LTrJJ4X3D5Q;True;0.0
@siukanofficial6133;2025-03-23T18:13:18Z;3;Gue pengen investasi tapi untuk skrng gue kendala bngt di income yg masih dibwah UMR semoga secepatnya gue bisa dapat income yg lumayan sehingga bisa mulai investasi;LTrJJ4X3D5Q;True;0.0
@firmandarussalam;2025-03-23T18:12:15Z;0;"Nice explanation Tim.
I have 0% capital invested in BTC.
Sekarang conviction mulai meningkat.
Equity, property, currency.
Mulai ambil posisi 10% portfolio.";LTrJJ4X3D5Q;True;1.0
@Ricky-vl5iu;2025-03-23T18:11:07Z;1;Timoti ini aneh otaknya . anjrit anjrit😂;LTrJJ4X3D5Q;True;1.0
@agungrizki7;2025-03-23T18:11:01Z;145;Inilah fungsi internet sebenarnya. Ia menyediakan apa yang dibutuhkan untuk orang yang selalu ingin belajar dan berkembang. Terima kasih bro Tim;LTrJJ4X3D5Q;True;1.0
@masariiiiiii;2025-03-23T18:07:01Z;263;"Tertarik penjelasan dibagian ini. Crypto dibagi 3 jenis :
1. Equity Coin
2. Crypto Currency (Stable Coin)
3. Property (Bitcoin)";LTrJJ4X3D5Q;True;0.0
@mynews-d3i;2025-03-23T18:06:38Z;0;next klo bisa undang mardigu wowiek untuk podcast cek;LTrJJ4X3D5Q;True;2.0
@faizalakbarnoer8355;2025-03-23T18:05:55Z;0;Tetep no profile tim sama bang sandy;LTrJJ4X3D5Q;True;0.0
@Pandacantik-t8d;2025-03-23T18:02:37Z;0;Saham bagi rakyat kecil itu seperti Judi 'Prabowo Subianto';LTrJJ4X3D5Q;True;1.0
@EmilyWaduy;2025-03-23T18:01:06Z;2;INI ANAK MUDA TIMOTHY TERBAIK INDONESIA 🇮🇩 ❤❤❤❤🎉🎉🎉🎉.  CALON  PEMIMPIN  9 NAGA DI MASA DEPAN❤❤❤❤🎉🎉🎉🎉;LTrJJ4X3D5Q;True;1.0
@SindangkasihBarokah;2025-03-23T17:59:46Z;0;Pernah bersalaman dengan pak sandi saat kunjungan ke purwakarta, saat pemilu 2019 ( prabowo _ Sandi ) + selalu mengikuti chanel margin call, semoga nular jadi orang kaya yang bermanfaat buat orang lain ❤;LTrJJ4X3D5Q;True;3.0
@bonnierahadi4886;2025-03-23T17:56:58Z;0;Saya awan dlm hal financial market dan Forex...dari dulu dolar USD very strong jangankan konglomerat yg simpan uang dlm bentuk dolar USD atau yg lain sekelas para koruptor kaleng2 sampai koruptor pertamina uang nya dlm bentuk dolar. Yg bisa mengatasi dan melawan dominasi dollar adalah negara Tiongkok dgn teori MMT dan mempunya dua mata uang Yuan dan Renmimbi.;LTrJJ4X3D5Q;True;3.0
@Charcoal_faf;2025-03-23T17:56:31Z;0;Intinya 1 investasi ke ilmu;LTrJJ4X3D5Q;True;3.0
@exhozttv3627;2025-03-23T17:55:53Z;0;Dengan capital om Sandi punya, wajar dia bilang kurangi volatility, buat lu yang capital nya cuma kebeli cendol, ya lu harus cacing cacing naga naga, tapi lu harus jadi uler dulu 🙌🙌👎;LTrJJ4X3D5Q;True;3.0
@MasOpet-h1x;2025-03-23T17:53:01Z;0;Undang pak jokowi ncek;LTrJJ4X3D5Q;True;1.0
@ArtorMachine;2025-03-23T17:51:35Z;1;Samperin Batan bang Tim, ajak kerjasama bikin radioisotope thermoelectric generators. 💯;LTrJJ4X3D5Q;True;1.0
@andisektiadi623;2025-03-23T17:50:37Z;1;Keren podcast ini membuka cakeawala polapikir baru perihal dunia usaha masadepan.kolab Era 90 dan 2000..lanjutkan demi mencerdaskan anak bangsa..Thx Tim dan bangsandi bisa di ulang diskusi lagi sama bangsandi.👍👍👍🙏🙏🙏🙏♥️🇮🇩💪🏼;LTrJJ4X3D5Q;True;1.0
@karifin371;2025-03-23T17:48:45Z;0;Kalau bang sandi tertarik dengan bitcoin, 50% asset ku akan ku all in ke bitcoin;LTrJJ4X3D5Q;True;2.0
@siapakahlu2458;2025-03-23T17:48:30Z;0;Terharu liatnya😢;LTrJJ4X3D5Q;True;1.0
@ragamwarna1703;2025-03-23T17:47:56Z;0;Salut bang Sandy ...konsen yg tinggi pada kemanusiaan dan nilai2 kemuliaan nya;LTrJJ4X3D5Q;True;0.0
@EmiliaKazuomi;2025-03-23T17:45:22Z;0;ncek undang ray dalio hehe;LTrJJ4X3D5Q;True;0.0
@kingstarberkicau01;2025-03-23T17:44:51Z;15;percakapan 2 orang triliuner semoga yang nonton ini bisa seperti beliau setidaknya bisa jadi milyader, aamin;LTrJJ4X3D5Q;True;2.0
@yovi3566;2025-03-23T17:43:54Z;0;Hutang anis sudah di bayar belum 🗿;LTrJJ4X3D5Q;True;1.0
@ardiyantokhey2091;2025-03-23T17:41:04Z;0;Ini Keren,,,;LTrJJ4X3D5Q;True;1.0
@MotivationalUrip;2025-03-23T17:38:41Z;0;Itu 3000 t dana negara Inves cripto lunas pasti utang negara;LTrJJ4X3D5Q;True;1.0
@Cupangbinggo31;2025-03-23T17:36:04Z;0;2 orang pinter ngom enak bgt dngernya dikit2 aja uda nyambung 🥹 kita perlu d ulang2 berkali2 buat paham;LTrJJ4X3D5Q;True;2.0
@alihamzah7539;2025-03-23T17:34:32Z;0;Salam hormat bang sandi 🙏;LTrJJ4X3D5Q;True;0.0
@ferdigaming81;2025-03-23T17:31:33Z;0;Ngeri sekali;LTrJJ4X3D5Q;True;1.0
@susantouno;2025-03-23T17:31:14Z;0;Bener bener daging nih. Ilmu muahalll;LTrJJ4X3D5Q;True;0.0
@vano_gregorious;2025-03-23T17:29:49Z;0;😇😇😇😇;LTrJJ4X3D5Q;True;0.0
@nodeals5668;2025-03-23T17:29:49Z;0;kurang lamaaà😢;LTrJJ4X3D5Q;True;1.0
@Daily_Clips_Media;2025-03-23T17:29:31Z;0;Keren kali 🔥;LTrJJ4X3D5Q;True;1.0
@rakawa2285;2025-03-23T17:28:58Z;0;Akhirnya yang di tunggu🎉;LTrJJ4X3D5Q;True;0.0
@caracepat-o9e;2025-03-23T17:28:48Z;0;Salut sih sama timothy.. Usia jauh lebih muda dari saya tapi wawasan nya luar biasa. Tips nya donk supaya saya juga bisa bet on the future dengan lebih tepat.;LTrJJ4X3D5Q;True;2.0
@gabrielsaragih4568;2025-03-23T17:28:00Z;0;Apa masih ada yg bilang Timothy Ronald sama kek indra kenz dan doni salmanan??😂😂😂😂😂😂 mana ni suaranya kicep kan Lu pada wkwkwk;LTrJJ4X3D5Q;True;0.0
@PaijanPaijan-y7c;2025-03-23T17:24:26Z;0;Timothy agresife - sandiaga uno konservatif udh beda pola fikirnya, sandi trkalu kalem, 😂😂;LTrJJ4X3D5Q;True;0.0
@vinantarafarm;2025-03-23T17:23:35Z;0;"REALL DAGINGGGGG....SEKELAS PAK SANDIAGA UNO SAJA MELIHAT BAGAIMANA TREND UTK DI MASA MENDATANG....KONTEN NCEKKK UR THE BEST,,,,SGT TRANSPARAN DLM MENJELASKAN
SEHAT SELALU UTK KELUARGA BESAR RONALD CAPITAL,AKADEMI KRIPTO DAN KELUARGA DRIPADA MASING2 PERSONIL";LTrJJ4X3D5Q;True;2.0
@bayuwandana994;2025-03-23T17:22:12Z;0;Absen;LTrJJ4X3D5Q;True;0.0
@awferdian383;2025-03-23T17:20:42Z;0;Bentar lagi close the door kalah ini 😂;LTrJJ4X3D5Q;True;1.0
@boniandesta;2025-03-23T17:20:29Z;0;Waduh blum nyampe ini, cita” pengen kaya aduh duhh;LTrJJ4X3D5Q;True;2.0
@mygalaxytab;2025-03-23T17:19:45Z;0;Pertanda market crash/koreksi/bear market saham indo...ketika sdh bottom akan mantul tinggi 2x ihsg maybe next 2-3taun...tetap akan naik kecuali saham2 konglo mrka akan exit n make new stocks;LTrJJ4X3D5Q;True;2.0
@HAR1MLY;2025-03-23T17:19:15Z;0;Semua akan bitcoin pada waktunya...;LTrJJ4X3D5Q;True;1.0
@rudirazak;2025-03-23T17:16:12Z;0;Lu emang cocok jadi guru bang tim, sama kek pak sandiaga uno bilang di akhir video.;LTrJJ4X3D5Q;True;2.0
@FauziAzis-h3s;2025-03-23T17:13:54Z;0;KEREN DAGING SIH;LTrJJ4X3D5Q;True;1.0
@nwildan3809;2025-03-23T17:13:52Z;0;Gaada yang trading saham kaah 😅;LTrJJ4X3D5Q;True;2.0
@masmasbiasa5367;2025-03-23T17:09:40Z;2;"Bang sandi beruntung bangett belajar sama pemuda yg punya ilmu jauh di atas rata"" Usianya, pemuda yang pinter, ramah, soft spoken tidak pernah berkata kata kasar🤗🤗";LTrJJ4X3D5Q;True;0.0
@dedekembar1687;2025-03-23T17:06:59Z;1;bener kata bro timothy, saya ngerasa juga harga bahan baku makin sini makin naik UMR masih stuck segitu segitu aja saya tau percis harga karena saya kerja sebagai Purchasing di salah satu resto.;LTrJJ4X3D5Q;True;2.0
@Memecoinid;2025-03-23T17:05:18Z;0;siapa disini yang pernah punya wallet btc tahun 2014an awal tapi lupa passwordnya? ngacung.;LTrJJ4X3D5Q;True;2.0
@bungahbarengmandiri5046;2025-03-23T17:05:08Z;0;mungkin ga si? dprnya di ganti AI aja..;LTrJJ4X3D5Q;True;0.0
@Payy_987;2025-03-23T17:04:06Z;0;Gini nih networking yg bner,  Share on velue, Thanks bro Timothy  i learn;LTrJJ4X3D5Q;True;2.0
@0xDuckyChain;2025-03-23T17:04:05Z;0;Wahh Gokill ini bisa ngundang Bang Sandiaga;LTrJJ4X3D5Q;True;0.0
@anggituye9952;2025-03-23T17:03:39Z;0;Bahas bitcoin menit brp;LTrJJ4X3D5Q;True;1.0
@yudhiadi6100;2025-03-23T17:03:38Z;0;"RAFI FORE TGUK BAIK dll

FnB ipo dan kopong...
Bang Timothy mau ipo jg?";LTrJJ4X3D5Q;True;1.0
@cak_must;2025-03-23T17:01:29Z;0;8:58  Bener banget Ncek;LTrJJ4X3D5Q;True;1.0
@SLmultimedia401;2025-03-23T17:00:22Z;1;Bener inflasi indonesia di tutupi, 10thn yg lalu saya beli tanah 1kotak 150jt sekarang sudah mencapai 500-_600jt;LTrJJ4X3D5Q;True;2.0
@ra6160;2025-03-23T16:58:45Z;0;"Pak sandi emg bertele2 sih ngomongnya. Pake bahasa politisi

Klo emg suatu aset busuk, dia gak bisa bilang busuk

Ini yg kita suka dari timoti, dia on point apa adanya. Bagus ya bagus, tai ya tai😂";LTrJJ4X3D5Q;True;0.0
@mawlz3547;2025-03-23T16:57:58Z;0;Evaluasi total BEI.;LTrJJ4X3D5Q;True;1.0
@raihanrafi3665;2025-03-23T16:56:50Z;2;Next undang Rossan Roeslani;LTrJJ4X3D5Q;True;1.0
@nandesferdy1821;2025-03-23T16:56:25Z;0;"KLU SANDI MSH DI DLM...
PASTI GA MAU DIUNDANG DI PODCAST NYA SI TIM...
NGEEERRRRRIIIII, COYY !!
BISA2 BLM APA2 SDH DI RESHUFFLE 😂😂😂...";LTrJJ4X3D5Q;True;1.0
@gimanangomongnya;2025-03-23T16:55:42Z;1;Anjay kali ini timoty lemah lembut wkwkwkw;LTrJJ4X3D5Q;True;1.0
@Jefas_Channel;2025-03-23T16:54:26Z;0;"Terima kasih ncek udh di share,banyak dapet inside baru,ilmu"" daging semua";LTrJJ4X3D5Q;True;2.0
@irfanaarrdian;2025-03-23T16:54:18Z;0;Disini makin percaya, bahwa jika kalian masih under ekonomi / miskin itu karena kurang wawasan.;LTrJJ4X3D5Q;True;1.0
@dosendaring;2025-03-23T16:53:09Z;6;1:11:08 KEREN BGT JAWABANNYA !!! Keliatan perbedaan train of thoughts dari kedua org ini..... Top bgt Bang Sandi.... !!!!;LTrJJ4X3D5Q;True;1.0
@iamumbang;2025-03-23T16:53:09Z;0;podcast of the year i think;LTrJJ4X3D5Q;True;1.0
@wbgn6440;2025-03-23T16:52:43Z;0;888;LTrJJ4X3D5Q;True;2.0
@bekasiblis9540;2025-03-23T16:50:27Z;0;percuma nonton ini uda gitu panjang ngga ada bocoran satupun cuma pengetahuan umum, nonton bennix walo ngomongnya sembarangan tp masih ada kisi2;LTrJJ4X3D5Q;True;1.0
@parhanfirdausnugraha2892;2025-03-23T16:50:05Z;0;HOLLY COW;LTrJJ4X3D5Q;True;0.0
@Azza1920;2025-03-23T16:50:03Z;0;"Numpang tanya
Belinya dmn,,
D aplikasi apa yg aman yach,,,
Mohon pencerahan.ny msih mau nyoba,,";LTrJJ4X3D5Q;True;0.0
@stardavid999;2025-03-23T16:49:29Z;1;Wah TOP bang Timothy. 🎉;LTrJJ4X3D5Q;True;2.0
@masbowoShort;2025-03-23T16:49:29Z;3;tinggalin jejak disini, secepatnya gua akan sukses;LTrJJ4X3D5Q;True;1.0
@adifazriparipurna1873;2025-03-23T16:49:01Z;0;Dalem hari pak sandiaga : kenapa gua ga ikut entri dari 5 tahun lalu😅;LTrJJ4X3D5Q;True;1.0
@viraa-u6i;2025-03-23T16:48:35Z;0;WAJAR KALO KALIAN BELUM PUNYA BTC. BANG SANDI SAJA YG UDAH PERNAH PODCAST SAMA TIMY 5 TAHUN LALU AJA BELUM PUNYA BTC;LTrJJ4X3D5Q;True;1.0
@dhiantriharsya5831;2025-03-23T16:47:17Z;4;Kereen Ban Sandy… walaupun sudah kelas Konglo tapi jika berada dihadapan Pakar yg memang menguasai hal baru Bang Sandy terlihat begitu humble mengosongkan isi kepalanya agar dapat menyerap ilmu lawan bicaranya 👏👏👏;LTrJJ4X3D5Q;True;2.0
@aghaanantyab;2025-03-23T16:47:09Z;1;mereka 2 orang hebat beda jaman, mirip kayak beethoven yang dulu berguru dengan mozart;LTrJJ4X3D5Q;True;0.0
@ra6160;2025-03-23T16:44:48Z;0;Bahasanya politisi bgt ya😂;LTrJJ4X3D5Q;True;1.0
@purnamasurbakti3290;2025-03-23T16:44:18Z;3;Salut sama pak Sandy meskipun dia jauh lebih kaya tapi Masi mencatat omongan bro tim ilmu tidak mengenal umur;LTrJJ4X3D5Q;True;0.0
@kwonglie214;2025-03-23T16:43:58Z;0;❤TIMOTHY ANDA LUPA TANYA. KOKO EDWIN PANDANGANNYA PADA BRO SANDI…ABOUT STOCK MARKET. RIGHT NOW DAN DANANTARA.  THANKS YOU FROM BOISE IDAHO USA;LTrJJ4X3D5Q;True;0.0
@ErizalSitinjak;2025-03-23T16:43:23Z;16;Akhirnya bisa lihat bg SANDIUNO ke setelan pabrik lagi,, benar2 isi daging yg kluar,, gk kayak pas jadi mentri ngawang2. thanks for the padcast Timothy, Mahal bgt iki;LTrJJ4X3D5Q;True;1.0
@hiburan1620;2025-03-23T16:43:11Z;1;Kerja keras bukanlah kunci sukses. Faktanya dari sekian banyak yg bekerja keras hanya segelintir yg sukses. Terus kelen masih percaya kunci sukses adalah kerja keras...?;LTrJJ4X3D5Q;True;1.0
@rvluther;2025-03-23T16:42:42Z;0;Kereen;LTrJJ4X3D5Q;True;0.0
@imamtamam9082;2025-03-23T16:40:14Z;1;"2 Suhu yg sangat menginspirasi 
Thanks ilmunya suhu";LTrJJ4X3D5Q;True;3.0
@trihalomoan8344;2025-03-23T16:38:35Z;0;All in Bitcoin gasss !!!!!;LTrJJ4X3D5Q;True;3.0
@YuliLestari-x3y;2025-03-23T16:38:24Z;1;Saya minta saran nih kepada kalian kalau umur 17 tahun enak nya bikin bisnis apa;LTrJJ4X3D5Q;True;3.0
@krisnacaplang5840;2025-03-23T16:36:51Z;0;Pak sandi pintar dan sngat berhati hati dalam berbicara seru hehhe;LTrJJ4X3D5Q;True;3.0
@muhammadrenaldy-5690;2025-03-23T16:35:18Z;0;❤😍;LTrJJ4X3D5Q;True;3.0
@tegadidayat7540;2025-03-23T16:34:02Z;0;Terima Kasih Mas Bro Timothy Semoga Sehat Selalu Sukses selalu;LTrJJ4X3D5Q;True;3.0
@tegadidayat7540;2025-03-23T16:32:45Z;0;Semoga Sehat Selalu Bapak Sandiaga Uno;LTrJJ4X3D5Q;True;3.0
@youngandresw;2025-03-23T16:32:33Z;0;Kenapa dlu bg Uno gjdi presiden aja sih? 😢;LTrJJ4X3D5Q;True;2.0
@picarsy404;2025-03-23T16:32:24Z;0;Orang LAMA AJA DIJADIIN BAGIAN DANANTARA MANTAN KORUPTOR;LTrJJ4X3D5Q;True;1.0
@Stardustdhjff;2025-03-23T16:32:21Z;0;Gak nyangka bisa menang sebanyak ini di 𝘈E𝑅𝙊𝟴𝟴, auto party!;LTrJJ4X3D5Q;True;2.0
@fernandotobing1667;2025-03-23T16:31:56Z;0;hellow pak sandi,SRTG merosot terus tuh pak hehehe;LTrJJ4X3D5Q;True;2.0
@Stanlyhffgh;2025-03-23T16:30:17Z;0;Bagi yang mencari suasana baru, 𝘈E𝑅𝙊𝟴𝟴bisa dicoba.;LTrJJ4X3D5Q;True;1.0
@cbl3329;2025-03-23T16:29:47Z;3;They understand each other. Both are of the same league.;LTrJJ4X3D5Q;True;2.0
@muhammadazmidawam5662;2025-03-23T16:28:04Z;62;"Akhir 2023 ikut maidset ncekk, karena stress ditinggal ibu dan nenek meninggal sebagai tujuan hidup & semangat ku, hutang orang tua banyak & gak jadi nikah karena ditinggal cewek karena hal"" Ekonomi dan kurang menghormati orang tua ku, sempat ke dr jiwa karena down dan menemukan motivasi ncekkk, melek teknologi bitcoin cypto , motivasi ncekkk agak kasar tapi Terima kasih udah memberikan motivasi sesama anak muda, 2024 - 2025 udah lunasi hutang orang tua puluhan juta, bisa umrohin ayah, masih kuliah adek sampai lulus sarjana.. Terimakasih Timothy Ronald selalu share ilmu & motivasi dengan cara anda bang 🙏🙏🙏🙏";LTrJJ4X3D5Q;True;0.0
@allanh.b9700;2025-03-23T16:27:32Z;1;Harusnya Sudah saatnya bro tim harusnya jadi mentri investasi nih;LTrJJ4X3D5Q;True;1.0
@Stalinkhdfd;2025-03-23T16:26:47Z;0;Main di 𝘈E𝑅𝙊𝟴𝟴bikin lupa waktu! Hiburan yang pas banget!;LTrJJ4X3D5Q;True;3.0
@angg1694;2025-03-23T16:26:30Z;0;pa ga mau jadi presiden;LTrJJ4X3D5Q;True;2.0
@yayacahya6894;2025-03-23T16:26:28Z;0;Gilaa pembahasan daging smua cok 2 org hebat kbeh;LTrJJ4X3D5Q;True;0.0
@educhanelQ;2025-03-23T16:26:09Z;0;lebih bermakna bersama keluarga😅;LTrJJ4X3D5Q;True;1.0
@review-positif;2025-03-23T16:22:43Z;20;Gak ngerti mereka ngomongin apa, tapi tetep nonton karena mau belajar dari orang kaya 😢;LTrJJ4X3D5Q;True;1.0
@Sriajdh1;2025-03-23T16:22:28Z;0;Jika Anda mencari rasa kebersamaan, 𝘈E𝑅𝙊𝟴𝟴layak dicoba.;LTrJJ4X3D5Q;True;3.0
@armannasution4245;2025-03-23T16:21:36Z;0;Seorang Sandiaga Uno aja belajar crypto dengan Timothy Ronld, luar biasa;LTrJJ4X3D5Q;True;2.0
@Sptrahjshj;2025-03-23T16:20:37Z;0;Jelajahi kemungkinan dengan 𝘈E𝑅𝙊𝟴𝟴.;LTrJJ4X3D5Q;True;3.0
@PagiNungguSore;2025-03-23T16:20:26Z;1;Jangan berhenti berbuat baik tim. thank you;LTrJJ4X3D5Q;True;1.0
@RK-cy2od;2025-03-23T16:19:23Z;0;Bro Tim: loe omon kasar, maka loe cuma dapatkan pengikut GenZ dg  capital belasan/ratusan mio, tapi dengan loe omon elegan spt ini, loe akan pengaruhi Gen X/babyboomer dg aset Bio and ratus bio utk BTC holder;LTrJJ4X3D5Q;True;1.0
@igustisuryaningrat5416;2025-03-23T16:19:19Z;0;Nyimak, mantaaap.👍👍👍;LTrJJ4X3D5Q;True;2.0
@IgnatiusTeddy-k1m;2025-03-23T16:19:19Z;1;2 orang ngak laku, 1 tukang tipu kelas, sandi kalah politik;LTrJJ4X3D5Q;True;1.0
@Sprite21gah;2025-03-23T16:18:31Z;0;Main bentar langsung gacir. Rezeki nggak bisa diprediksi di 𝘈E𝑅𝙊𝟴𝟴!;LTrJJ4X3D5Q;True;3.0
@ingetingys;2025-03-23T16:18:20Z;0;25:50 Timothy mulai memasak 👨‍🍳;LTrJJ4X3D5Q;True;0.0
@abiwiraguna5087;2025-03-23T16:15:16Z;0;Auto hadir 🎉;LTrJJ4X3D5Q;True;1.0
@mangku888;2025-03-23T16:15:02Z;0;Bali village regards;LTrJJ4X3D5Q;True;1.0
@IkhsanAnaksholeh;2025-03-23T16:14:40Z;0;Saya ingin bertanya, uang hasil ojol saya itu bagusnya di tabung buat modal usaha atau ditaruh dicrypto;LTrJJ4X3D5Q;True;1.0
@Sosrodsk2d;2025-03-23T16:14:07Z;0;Tidak menyangka bisa mendapatkan sebanyak ini dari 𝘈E𝑅𝙊𝟴𝟴, langsung mentraktir teman-teman!;LTrJJ4X3D5Q;True;2.0
@TerisaCabrera;2025-03-23T16:13:11Z;0;permisi sobat, daftar J̳P̳ T̳O̳ G̳E̳L̳ 7̳7̳ gimana ya?;LTrJJ4X3D5Q;True;0.0
@Sorondanyahfdjd;2025-03-23T16:12:01Z;0;Setiap hari ada aja surprise dari 𝘈E𝑅𝙊𝟴𝟴, bikin penasaran terus!;LTrJJ4X3D5Q;True;3.0
@wongsaeku;2025-03-23T16:11:22Z;0;saya orang awam,, danantara itu bagi saya mainan oligarki&11nangka,,walo mungkin ini ide awal dr orang tulus bisa saja program ini salah guna😂😂😂;LTrJJ4X3D5Q;True;2.0
@PardiBolang-h4d;2025-03-23T16:11:20Z;0;Jossss... Bro Tim...❤;LTrJJ4X3D5Q;True;2.0
@taufikhaniff7;2025-03-23T16:09:38Z;104;"bang sandi ga pernah gengsi kalau memang doi masih ""awam"" dan langsung tanya to the point, rispek both o u!";LTrJJ4X3D5Q;True;1.0
@ArdiSzami;2025-03-23T16:07:38Z;0;Kerja dan Nabung yang banyak kemudian cari investasi yang aman menurut kalian aja..☺️☺️;LTrJJ4X3D5Q;True;1.0
@AronBoucher;2025-03-23T16:07:00Z;0;hadiah ᴊᴘ 𝙏𝙊 𝙂𝙀𝙇 𝟽𝟽 saldo gratis coyyy;LTrJJ4X3D5Q;True;3.0
@fathirasyarichannel2781;2025-03-23T16:06:49Z;0;Podcast mahal ini 🔥🔥;LTrJJ4X3D5Q;True;2.0
@pan50s95;2025-03-23T16:06:01Z;50;"Om sandi emang cocoknya ga dipemerintahan,
Cocok gitu tapi tetep memberikan impact yang baik ke masyarakat";LTrJJ4X3D5Q;True;0.0
@fathulbari2010;2025-03-23T16:06:00Z;0;Dua orang favoritku 🔥🔥🔥👍;LTrJJ4X3D5Q;True;0.0
@Adifvnky1;2025-03-23T16:04:18Z;0;Daging semua ini 🔥;LTrJJ4X3D5Q;True;2.0
